,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
171,CHEMBL449228,CC(C)[C@@H](NS(=O)(=O)c1ccc2oc3ccccc3c2c1)C(=O)O,active,347.3920000000001,2.9735000000000005,2.0,4.0,7.42021640338319
172,CHEMBL515439,CC(C)[C@H](NS(=O)(=O)c1ccc2oc3ccccc3c2c1)C(=O)O,active,347.3920000000001,2.9735000000000005,2.0,4.0,6.221848749616356
173,CHEMBL475230,CC(C)[C@@H](NS(=O)(=O)c1ccc2oc3cc(NS(C)(=O)=O)ccc3c2c1)C(=O)O,active,440.4990000000002,2.3449999999999998,3.0,6.0,7.958607314841775
174,CHEMBL475231,CC(C)[C@H](NS(=O)(=O)c1ccc2oc3cc(NS(C)(=O)=O)ccc3c2c1)C(=O)O,active,440.4990000000002,2.3449999999999998,3.0,6.0,6.769551078621726
175,CHEMBL474397,CC(C)[C@@H](NS(=O)(=O)c1ccc2oc3cc(NS(=O)(=O)C(C)C)ccc3c2c1)C(=O)O,active,468.5530000000002,3.1236000000000015,3.0,6.0,7.301029995663981
177,CHEMBL473610,CC(C)[C@@H](NS(=O)(=O)c1ccc2oc3cc(NS(=O)(=O)c4ccccc4)ccc3c2c1)C(=O)O,active,502.5700000000002,3.774300000000002,3.0,6.0,7.0
178,CHEMBL473611,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NS(C)(=O)=O)cc12)C(=O)O,active,440.49900000000014,2.3449999999999998,3.0,6.0,7.987162775294828
179,CHEMBL475619,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NS(=O)(=O)CC(F)(F)F)cc12)C(=O)O,active,508.49600000000015,3.2775000000000007,3.0,6.0,7.154901959985743
180,CHEMBL474456,COC(=O)Nc1ccc2c(c1)oc1ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc12,active,420.44300000000015,3.1518000000000015,3.0,6.0,8.142667503568731
181,CHEMBL474457,CCCOC(=O)Nc1ccc2c(c1)oc1ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc12,active,448.4970000000001,3.932000000000002,3.0,6.0,7.853871964321762
182,CHEMBL474622,CC(C)OC(=O)Nc1ccc2c(c1)oc1ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc12,active,448.4970000000002,3.9304000000000014,3.0,6.0,7.4089353929735005
183,CHEMBL492314,CC(C)[C@@H](NS(=O)(=O)c1ccc2oc3cc(NC(=O)Oc4ccccc4)ccc3c2c1)C(=O)O,active,482.51400000000024,4.584400000000003,3.0,6.0,7.346787486224656
186,CHEMBL523034,COC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1,active,420.44300000000015,3.1518000000000015,3.0,6.0,8.698970004336019
187,CHEMBL523035,CCOC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1,active,434.47000000000014,3.541900000000002,3.0,6.0,8.301029995663981
188,CHEMBL494528,CCCOC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1,active,448.4970000000001,3.932000000000002,3.0,6.0,8.2518119729938
189,CHEMBL494529,CC(C)COC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1,active,462.52400000000017,4.178000000000003,3.0,6.0,8.327902142064282
190,CHEMBL523201,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)OCCF)cc12)C(=O)O,active,452.4600000000002,3.491500000000001,3.0,6.0,8.67778070526608
191,CHEMBL523357,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)Oc3ccccc3)cc12)C(=O)O,active,482.5140000000002,4.584400000000002,3.0,6.0,7.991399828238082
192,CHEMBL493750,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)Oc3ccccc3Cl)cc12)C(=O)O,active,516.9590000000003,5.237800000000004,3.0,6.0,8.18045606445813
193,CHEMBL492531,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)Oc3ccc(F)cc3)cc12)C(=O)O,active,500.5040000000002,4.723500000000003,3.0,6.0,8.09151498112135
194,CHEMBL523670,Cc1ccc(OC(=O)Nc2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)cc1,active,496.5410000000002,4.892820000000003,3.0,6.0,7.853871964321762
195,CHEMBL523001,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(N)=O)cc12)C(=O)O,active,405.43200000000013,2.4641,4.0,5.0,8.119186407719209
196,CHEMBL492952,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)NC3CCCC3)cc12)C(=O)O,active,473.5510000000003,4.037600000000002,4.0,5.0,8.301029995663981
197,CHEMBL523683,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)Nc3ccsc3)cc12)C(=O)O,active,487.55900000000014,4.679000000000003,4.0,6.0,9.045757490560675
198,CHEMBL493356,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)NCCc3cccs3)cc12)C(=O)O,active,515.6130000000003,4.399200000000002,4.0,6.0,8.958607314841775
199,CHEMBL493958,COC(=O)Nc1ccc2c(c1)oc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,active,420.4430000000001,3.1518000000000015,3.0,6.0,7.920818753952375
200,CHEMBL492904,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(NC(=O)OCCF)ccc12)C(=O)O,active,452.4600000000002,3.491500000000001,3.0,6.0,8.0
201,CHEMBL492905,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(NC(=O)Oc3ccc(F)cc3)ccc12)C(=O)O,active,500.5040000000002,4.723500000000003,3.0,6.0,7.795880017344075
202,CHEMBL449325,COc1ccc2nc[nH]c2c1,inactive,148.165,1.5715,1.0,2.0,2.6989700043360187
203,CHEMBL19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,active,388.4680000000002,1.4989999999999999,5.0,4.0,9.0
204,CHEMBL156406,O=C1NC(=O)C(c2ccccc2)N1,active,176.175,0.5670999999999999,2.0,2.0,6.5376020021010435
205,CHEMBL485691,Cc1ccc2c(c1)NC(=O)CO2,inactive,163.176,1.3259199999999995,1.0,2.0,3.449771646944906
206,CHEMBL485690,Cc1nc(-c2ccc3c(c2)CCC(=O)N3)cs1,inactive,244.31899999999996,3.0032200000000016,1.0,3.0,2.3010299956639813
207,CHEMBL503690,Cn1cc2c(n1)-c1cc(Cl)ccc1SC2,inactive,236.727,3.3462000000000014,0.0,2.0,3.0
209,CHEMBL460899,NC(=O)CC1CCCc2sc3nc(C(=O)NCc4ccc5c(c4)NC(=O)CO5)[nH]c(=O)c3c21,inactive,467.50700000000023,1.5407999999999995,4.0,7.0,5.0
210,CHEMBL4859268,CC(C)(Cc1ccc(F)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)c1ccc(-c2ccccc2)cc1,inactive,476.5480000000002,4.593400000000003,3.0,3.0,4.6020599913279625
211,CHEMBL187523,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(NC(=O)c3cc4ccccc4o3)cc2)cc1)C(=O)O,active,492.5530000000002,4.739600000000003,3.0,5.0,7.853871964321762
212,CHEMBL523034,COC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1,active,420.44300000000015,3.1518000000000015,3.0,6.0,8.698970004336019
213,CHEMBL449228,CC(C)[C@@H](NS(=O)(=O)c1ccc2oc3ccccc3c2c1)C(=O)O,active,347.3920000000001,2.9735000000000005,2.0,4.0,7.42021640338319
214,CHEMBL515439,CC(C)[C@H](NS(=O)(=O)c1ccc2oc3ccccc3c2c1)C(=O)O,active,347.3920000000001,2.9735000000000005,2.0,4.0,6.221848749616356
215,CHEMBL570310,CC(C)[C@@H](NS(=O)(=O)c1ccc2sc3ccccc3c2c1)C(=O)O,active,363.4600000000001,3.442000000000001,2.0,4.0,7.060480747381382
216,CHEMBL551190,CC(C)[C@H](NS(=O)(=O)c1ccc2sc3ccccc3c2c1)C(=O)O,active,363.4600000000001,3.442000000000001,2.0,4.0,6.1249387366083
219,CHEMBL562850,CC(C)[C@@H](NS(=O)(=O)c1ccc2c(c1)sc1ccc(NS(C)(=O)=O)cc12)C(=O)O,active,456.5670000000002,2.8135000000000012,3.0,6.0,7.221848749616356
220,CHEMBL551655,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1ccc(NS(C)(=O)=O)cc12)C(=O)O,active,456.5670000000002,2.8135000000000012,3.0,6.0,7.301029995663981
223,CHEMBL561311,COC(=O)Nc1ccc2sc3cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)ccc3c2c1,active,436.51100000000014,3.620300000000002,3.0,6.0,8.744727494896694
224,CHEMBL561312,COC(=O)Nc1ccc2sc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1,active,436.51100000000014,3.620300000000002,3.0,6.0,9.397940008672037
225,CHEMBL559585,COC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)ccc12,active,436.51100000000014,3.620300000000002,3.0,6.0,7.5376020021010435
226,CHEMBL562373,COC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,active,436.51100000000014,3.620300000000002,3.0,6.0,8.045757490560675
227,CHEMBL550562,COC(=O)Nc1ccc2c(c1)oc1cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)ccc12,active,420.4430000000001,3.1518000000000015,3.0,6.0,7.954677021213342
228,CHEMBL493958,COC(=O)Nc1ccc2c(c1)oc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,active,420.4430000000001,3.1518000000000015,3.0,6.0,7.853871964321762
229,CHEMBL550702,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(N)ccc12)C(=O)O,active,378.47500000000014,3.0242000000000004,3.0,5.0,7.376750709602099
230,CHEMBL562374,CCOC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)ccc12,active,450.5380000000002,4.010400000000002,3.0,6.0,6.999565922520682
231,CHEMBL561715,CCOC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,active,450.5380000000002,4.010400000000002,3.0,6.0,8.200659450546418
232,CHEMBL559583,CC(C)OC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,active,464.56500000000017,4.398900000000003,3.0,6.0,7.636388020107856
233,CHEMBL550907,CC(C)COC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,active,478.5920000000002,4.646500000000003,3.0,6.0,7.694648630553377
234,CHEMBL552175,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)OCCS(C)(=O)=O)ccc12)C(=O)O,active,528.6300000000003,3.035100000000001,3.0,8.0,8.119186407719209
235,CHEMBL563407,C#CCCOC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,active,474.56000000000023,4.0138000000000025,3.0,6.0,8.214670164989233
236,CHEMBL550984,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)Oc3ccccc3)ccc12)C(=O)O,active,498.5820000000002,5.052900000000004,3.0,6.0,7.6020599913279625
237,CHEMBL549756,Cc1ccc(OC(=O)Nc2ccc3c(c2)sc2cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc23)cc1,active,512.6090000000003,5.361320000000004,3.0,6.0,7.440093374963888
238,CHEMBL562114,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)Oc3ccc(F)cc3)ccc12)C(=O)O,active,516.5720000000002,5.192000000000004,3.0,6.0,7.552841968657781
239,CHEMBL551110,CCNC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,active,449.55400000000014,3.583400000000002,4.0,5.0,6.585026652029182
240,CHEMBL564897,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)NC3CCCC3)ccc12)C(=O)O,active,489.6190000000003,4.506100000000003,4.0,5.0,6.0
241,CHEMBL551187,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)NCCc3cccs3)ccc12)C(=O)O,active,531.6810000000003,4.867700000000003,4.0,6.0,6.728158393463501
242,CHEMBL552362,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(NC(=O)NCCc3cccs3)ccc12)C(=O)O,active,515.6130000000003,4.399200000000002,4.0,6.0,7.7447274948966935
244,CHEMBL564510,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)Nc3ccccc3)ccc12)C(=O)O,active,497.5980000000002,5.086000000000003,4.0,5.0,7.050609993355087
245,CHEMBL563343,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)NCc3ccccc3)ccc12)C(=O)O,active,511.6250000000002,4.763700000000003,4.0,5.0,7.467245621007502
246,CHEMBL523035,CCOC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1,active,434.47000000000014,3.541900000000002,3.0,6.0,8.301029995663981
247,CHEMBL550038,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(N3CCOC3=O)cc12)C(=O)O,active,432.45400000000024,2.9301000000000013,2.0,6.0,8.853871964321762
248,CHEMBL563177,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(N3CCOC3=O)ccc12)C(=O)O,active,432.45400000000024,2.9301000000000013,2.0,6.0,8.036212172654444
249,CHEMBL552313,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(N3CCOC3=O)ccc12)C(=O)O,active,448.5220000000003,3.398600000000002,2.0,6.0,7.356547323513812
250,CHEMBL553918,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(N)ccc12)C(=O)O,active,362.4070000000001,2.5557,3.0,5.0,7.769551078621726
251,CHEMBL573715,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)NO)cc2)cc1,active,413.45100000000014,3.3682000000000007,2.0,6.0,9.698970004336019
252,CHEMBL572780,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(C)C(=O)NO)cc2)cc1,active,411.4790000000001,3.8039000000000014,2.0,5.0,8.568636235841012
253,CHEMBL584365,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)NO)cc2)cc1,active,397.4520000000001,3.2429000000000006,2.0,5.0,8.318758762624412
254,CHEMBL574370,O=C(Cc1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,active,367.426,3.2343,2.0,4.0,8.221848749616356
255,CHEMBL574605,CC(C(=O)NO)c1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1,active,381.45300000000003,3.795300000000003,2.0,4.0,8.221848749616356
256,CHEMBL573714,COc1ccc(S(=O)(=O)c2ccccc2CC(=O)NO)cc1,active,321.354,1.5758999999999999,2.0,5.0,7.494850021680094
257,CHEMBL573934,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(=O)NO)cc2)cc1,active,383.42500000000007,3.314000000000001,2.0,5.0,7.154901959985743
258,CHEMBL573936,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2)cc1,active,382.4370000000001,3.8221000000000016,1.0,4.0,6.853871964321762
259,CHEMBL584147,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(C)C(=O)O)cc2)cc1,active,396.4640000000001,4.383100000000002,1.0,4.0,6.508638306165727
260,CHEMBL579067,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2)cc1,active,398.43600000000015,3.947400000000002,1.0,5.0,6.42021640338319
261,CHEMBL574589,O=C(NO)c1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1,active,353.399,3.3054000000000023,2.0,4.0,6.229147988357855
262,CHEMBL584122,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3C(=O)NO)cc2)cc1,active,399.4240000000001,3.439300000000001,2.0,6.0,6.036212172654444
267,CHEMBL575895,COc1ccc(S(=O)(=O)c2ccccc2C(=O)NO)cc1,inactive,307.327,1.647,2.0,5.0,4.853871964321762
268,CHEMBL585376,COc1ccc(S(=O)(=O)c2ccccc2CC(=O)O)cc1,inactive,306.339,2.1551,1.0,4.0,4.050609993355087
269,CHEMBL573715,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)NO)cc2)cc1,active,413.45100000000014,3.3682000000000007,2.0,6.0,9.050609993355087
270,CHEMBL573715,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)NO)cc2)cc1,active,413.45100000000014,3.3682000000000007,2.0,6.0,9.070581074285707
271,CHEMBL573936,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2)cc1,active,382.4370000000001,3.8221000000000016,1.0,4.0,6.769551078621726
272,CHEMBL573936,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2)cc1,active,382.4370000000001,3.8221000000000016,1.0,4.0,6.823908740944319
274,CHEMBL574445,CC(=O)OC(CCc1ccc(-c2ccccc2)cc1)CC(=O)O,inactive,312.3650000000001,3.6926000000000014,1.0,3.0,4.2644011003018205
276,CHEMBL572980,O=C(O)CSCCc1ccc(-c2ccccc2)cc1,inactive,272.369,3.7139000000000024,1.0,2.0,4.928117992693875
279,CHEMBL583588,N#Cc1ccc(-c2ccc(CCC(O)CC(=O)O)cc2)cc1,active,295.33799999999997,2.99348,2.0,3.0,7.0655015487564325
280,CHEMBL584559,CC(=O)c1ccc(-c2ccc(CCC(O)CC(=O)O)cc2)cc1,active,312.36499999999995,3.3244000000000007,2.0,3.0,7.2076083105017466
281,CHEMBL575320,CSc1ccc(-c2ccc(CCC(O)CC(=O)O)cc2)cc1,active,316.42199999999997,3.843700000000002,2.0,3.0,7.236572006437063
282,CHEMBL575534,O=C(O)CC(O)CCc1ccc(-c2ccncc2)cc1,active,271.31600000000003,2.516800000000001,2.0,3.0,7.259637310505756
283,CHEMBL574444,O=C(O)CC(O)CCc1ccc(-c2cc3ccccc3o2)cc1,active,310.34900000000005,3.868000000000002,2.0,3.0,6.7423214251308154
285,CHEMBL575946,O=C(O)CC(O)CCc1ccc(-c2ccc3c(c2)oc2ccccc23)cc1,inactive,360.4090000000001,5.021200000000004,2.0,3.0,4.696803942579511
286,CHEMBL575947,O=C(O)CC(O)CCc1ccc(-c2ccc(Oc3ccccc3)cc2)cc1,inactive,362.425,4.914100000000004,2.0,3.0,4.701146923590294
288,CHEMBL572982,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,active,270.32800000000003,3.121800000000002,2.0,2.0,6.468521082957745
289,CHEMBL572982,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,active,270.32800000000003,3.121800000000002,2.0,2.0,6.102372908709558
290,CHEMBL572982,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,active,270.32800000000003,3.121800000000002,2.0,2.0,6.2839966563652006
292,CHEMBL575881,CC(C)ON([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active,391.4890000000001,3.7935000000000025,1.0,4.0,6.3872161432802645
293,CHEMBL179288,CC(C)ON([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active,406.5040000000001,3.2143000000000015,2.0,5.0,9.698970004336019
296,CHEMBL395799,Nc1nc2c(-c3ccc(Br)[nH]3)nccc2[nH]1,inactive,278.113,2.2976999999999994,3.0,3.0,4.0
297,CHEMBL231012,Nc1nc2c(-c3cc(Br)c[nH]3)nccc2[nH]1,inactive,278.113,2.2976999999999994,3.0,3.0,4.0
301,CHEMBL576790,Cc1[nH]c(-c2nccc3[nH]c(N)nc23)cc1Br,inactive,292.14,2.6061199999999998,3.0,3.0,4.0
302,CHEMBL578412,Cc1[nH]c(-c2nccc3[nH]c(N)nc23)c(Br)c1Br,inactive,371.036,3.368620000000001,3.0,3.0,4.0
303,CHEMBL571814,Nc1nc2c(-c3cc(Br)c(-c4ccccc4)[nH]3)nccc2[nH]1,inactive,354.211,3.9647000000000014,3.0,3.0,4.0
304,CHEMBL570917,Nc1nc2c(-c3cc(Br)c(-c4cccc(-c5ccccc5)c4)[nH]3)nccc2[nH]1,inactive,430.3090000000001,5.631700000000003,3.0,3.0,4.0
305,CHEMBL569118,Nc1nc2c(-c3cc(Br)c(-c4ccc(-c5ccccc5)cc4)[nH]3)nccc2[nH]1,inactive,430.309,5.631700000000003,3.0,3.0,4.0
306,CHEMBL571149,Cc1cc(-c2nccc3[nH]c(N)nc23)[nH]c1Br,inactive,292.14,2.6061199999999998,3.0,3.0,4.0
308,CHEMBL571362,Nc1nc2c(-c3cc(-c4ccccc4)c(Br)[nH]3)nccc2[nH]1,inactive,354.211,3.9647000000000006,3.0,3.0,4.728158393463501
309,CHEMBL579026,Nc1nc2c(-c3cc(Cc4ccccc4)c(Br)[nH]3)nccc2[nH]1,inactive,368.238,3.8885000000000014,3.0,3.0,4.0
310,CHEMBL572027,Nc1nc2c(-c3[nH]c(Br)c(Cc4ccccc4)c3Br)nccc2[nH]1,inactive,447.134,4.651000000000002,3.0,3.0,4.0
311,CHEMBL571136,Nc1nc2c(-c3cc(CCc4ccccc4)c(Br)[nH]3)nccc2[nH]1,inactive,382.265,4.082900000000002,3.0,3.0,4.991399828238082
313,CHEMBL572244,Nc1nc2c(-c3[nH]c(Br)c(CCc4ccccc4C(F)(F)F)c3Br)nccc2[nH]1,inactive,529.158,5.864200000000002,3.0,3.0,4.0
314,CHEMBL571601,Nc1nc2c(-c3[nH]c(Br)c(CCc4cccc(C(F)(F)F)c4)c3Br)nccc2[nH]1,inactive,529.158,5.864200000000002,3.0,3.0,4.0
315,CHEMBL571388,Nc1nc2c(-c3[nH]c(Br)c(CCc4ccc(C(F)(F)F)cc4)c3Br)nccc2[nH]1,inactive,529.158,5.864200000000002,3.0,3.0,4.0
316,CHEMBL583670,Nc1nc2c(-c3cc(CCCc4ccccc4)c(Br)[nH]3)nccc2[nH]1,inactive,396.292,4.4730000000000025,3.0,3.0,4.0
317,CHEMBL583673,Nc1nc2c(-c3[nH]c(Br)c(CCCc4ccccc4)c3Br)nccc2[nH]1,inactive,475.188,5.235500000000002,3.0,3.0,4.0
318,CHEMBL582812,Nc1nc2c(-c3[nH]c(Br)c(Br)c3CCc3ccccc3)nccc2[nH]1,inactive,461.1610000000002,4.845400000000003,3.0,3.0,4.0
319,CHEMBL1644423,O=C(NC[C@H]1CC[C@H](C(=O)O)CC1)c1cc(-c2ccc(OC(F)(F)F)cc2)cs1,active,427.444,4.934500000000003,2.0,4.0,6.3979400086720375
321,CHEMBL1644425,O=C(NC[C@H]1CC[C@H](C(=O)O)CC1)c1cc(-c2ccc(OC(F)(F)F)cc2)sn1,inactive,428.432,4.329500000000003,2.0,5.0,4.508638306165727
322,CHEMBL1644426,O=C(NC[C@H]1CC[C@H](C(=O)O)CC1)c1cc(-c2ccc(OC(F)(F)F)cc2)c(F)s1,active,445.434,5.073600000000003,2.0,4.0,6.853871964321762
323,CHEMBL1644427,O=C(O)C[C@@H](NC(=O)c1cc(-c2ccc(OC(F)(F)F)cc2)c(F)s1)c1ccccc1,active,453.41300000000007,5.398600000000004,2.0,4.0,6.698970004336019
324,CHEMBL1644428,NC(=O)C[C@@H](NC(=O)c1cc(-c2ccc(OC(F)(F)F)cc2)c(F)s1)c1ccccc1,active,452.42900000000003,4.799300000000002,2.0,4.0,7.070581074285707
325,CHEMBL1644429,CC(=O)c1ccc(-c2ccc(-c3cc(C(=O)NC[C@H]4CC[C@H](C(=O)O)CC4)sc3F)cc2)cc1,active,479.5730000000002,6.044600000000005,2.0,4.0,8.154901959985743
326,CHEMBL1644430,CC(=O)c1ccc(-c2ccc(-c3cc(C(=O)N[C@H](CC(=O)O)c4ccccc4)sc3F)cc2)cc1,active,487.5520000000001,6.369600000000004,2.0,4.0,7.619788758288394
327,CHEMBL1644431,O=C(O)C[C@@H](NC(=O)c1cc(-c2ccc(-c3ccncc3)cc2)c(F)s1)c1ccccc1,active,446.5030000000001,5.562000000000005,2.0,4.0,7.886056647693163
329,CHEMBL1782664,O=C(O)Cc1ccc(CNC(=O)c2cc(-c3ccc(-c4ccccc4)cc3)cs2)cc1,active,427.52500000000003,5.639200000000004,2.0,3.0,7.154901959985743
330,CHEMBL1782665,O=C(O)Cc1ccc(CNC(=O)c2cc(-c3ccc(-c4ccccc4O)cc3)cs2)cc1,active,443.52400000000006,5.344800000000005,3.0,4.0,7.045757490560675
331,CHEMBL1427458,Cc1ccc(Oc2ccc(C(=O)NCc3ccncc3)cc2)cc1,inactive,318.37600000000003,4.112320000000002,1.0,3.0,4.0
332,CHEMBL1935295,CC(C)c1nc(-c2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)no1,active,457.50800000000015,4.146900000000002,2.0,7.0,8.346787486224656
333,CHEMBL1935296,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C(C)(C)C)n3)cc12)C(=O)O,active,471.53500000000025,4.321000000000003,2.0,7.0,7.769551078621726
334,CHEMBL1935297,CC(C)Cc1nc(-c2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)no1,active,471.5350000000002,4.222000000000002,2.0,7.0,8.267606240177031
335,CHEMBL1935298,COCc1nc(-c2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)no1,active,459.48000000000013,3.169900000000002,2.0,8.0,8.721246399047171
336,CHEMBL1935299,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C(F)(F)F)n3)cc12)C(=O)O,active,483.42400000000015,4.042300000000003,2.0,7.0,8.657577319177793
337,CHEMBL1935300,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C4CC4)n3)cc12)C(=O)O,active,455.49200000000025,3.900900000000002,2.0,7.0,8.795880017344075
338,CHEMBL1935301,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C4CCC4)n3)cc12)C(=O)O,active,469.5190000000003,4.291000000000002,2.0,7.0,8.638272163982407
339,CHEMBL1935302,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C4CCCCC4)n3)cc12)C(=O)O,active,497.5730000000004,5.071200000000004,2.0,7.0,8.142667503568731
340,CHEMBL1935303,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(-c4ccccc4)n3)cc12)C(=O)O,active,491.5250000000002,4.6905000000000046,2.0,7.0,8.397940008672037
341,CHEMBL1935304,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C4CCOC4)n3)cc12)C(=O)O,active,485.5180000000003,3.527400000000002,2.0,8.0,9.522878745280337
