action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1422406,[],CHEMBL832749,Inhibition of Matrix metalloprotease-12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)c1ccc(-c2ccc(-c3csc(C(=O)NCCN4CCOCC4)c3)cc2)cc1,,,CHEMBL1142786,Bioorg Med Chem Lett,2005,"{'bei': '16.67', 'le': '0.32', 'lle': '2.89', 'sei': '12.35'}",CHEMBL181878,,CHEMBL181878,7.24,0,http://www.openphacts.org/units/Nanomolar,365317,=,1,1,=,,IC50,nM,,57.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,0.057
,,1433030,[],CHEMBL832422,Inhibitory concentration against matrix metalloprotease 12,B,,,BAO_0000190,BAO_0000357,single protein format,CCOCCC1(Oc2ccc(Oc3ccc(-c4nnco4)cc3)cc2)C(=O)NC(=O)C(N)C1=O,,,CHEMBL1142647,Bioorg Med Chem Lett,2005,"{'bei': '16.16', 'le': '0.30', 'lle': '5.91', 'sei': '4.84'}",CHEMBL183410,,CHEMBL183410,7.54,0,http://www.openphacts.org/units/Nanomolar,369354,=,1,1,=,,IC50,nM,,29.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,29.0
,,1447705,[],CHEMBL832397,Inhibition of matrix metalloprotease 12,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NO)[C@@]1(O)COCC[C@H]1S(=O)(=O)c1ccc(OCc2ccc(Cl)cc2Cl)cc1,,,CHEMBL1137101,Bioorg Med Chem Lett,2004,"{'bei': '18.94', 'le': '0.41', 'lle': '6.65', 'sei': '7.39'}",CHEMBL366111,,CHEMBL366111,9.02,0,http://www.openphacts.org/units/Nanomolar,374354,=,1,1,=,,IC50,nM,,0.95,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,0.95
,,1672764,[],CHEMBL863523,Inhibitory activity against MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccc(Cl)cc2)cc1,,,CHEMBL1148611,J Med Chem,2006,"{'bei': '16.88', 'le': '0.33', 'lle': '0.72', 'sei': '12.32'}",CHEMBL199666,,CHEMBL199666,6.70,0,http://www.openphacts.org/units/Nanomolar,418690,=,1,1,=,,IC50,nM,,200.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,0.2
,,1672789,[],CHEMBL863523,Inhibitory activity against MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,,,CHEMBL1148611,J Med Chem,2006,"{'bei': '20.30', 'le': '0.38', 'lle': '6.39', 'sei': '6.39'}",CHEMBL19611,ILOMASTAT,CHEMBL19611,7.89,1,http://www.openphacts.org/units/Nanomolar,418691,=,1,1,=,,IC50,nM,,13.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,0.013
,,1673419,[],CHEMBL863523,Inhibitory activity against MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CC(Cc1ccc(F)cc1)C(=O)c1ccc(C#Cc2ccccc2)cc1,,,CHEMBL1148611,J Med Chem,2006,"{'bei': '15.38', 'le': '0.28', 'lle': '1.20', 'sei': '10.93'}",CHEMBL377700,,CHEMBL377700,5.94,0,http://www.openphacts.org/units/Nanomolar,418689,=,1,1,=,,IC50,nM,,1140.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,1.14
,,1673420,[],CHEMBL863523,Inhibitory activity against MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CC(Cc1ccccc1)C(=O)c1ccc(C#Cc2ccccc2)cc1,,,CHEMBL1148611,J Med Chem,2006,"{'bei': '16.89', 'le': '0.30', 'lle': '1.62', 'sei': '11.44'}",CHEMBL201206,,CHEMBL201206,6.22,0,http://www.openphacts.org/units/Nanomolar,418688,=,1,1,=,,IC50,nM,,600.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,0.6
,,1673421,[],CHEMBL863523,Inhibitory activity against MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CC(CC1CCCC1)C(=O)c1ccc(C#Cc2ccccc2)cc1,,,CHEMBL1148611,J Med Chem,2006,"{'bei': '18.02', 'le': '0.33', 'lle': '1.55', 'sei': '11.95'}",CHEMBL379247,,CHEMBL379247,6.50,0,http://www.openphacts.org/units/Nanomolar,418687,=,1,1,=,,IC50,nM,,320.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,0.32
,,1673422,[],CHEMBL863523,Inhibitory activity against MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccccc2)cc1,,,CHEMBL1148611,J Med Chem,2006,"{'bei': '17.51', 'le': '0.32', 'lle': '1.02', 'sei': '11.67'}",CHEMBL201298,,CHEMBL201298,6.35,0,http://www.openphacts.org/units/Nanomolar,418686,=,1,1,=,,IC50,nM,,450.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,0.45
,,1673423,[],CHEMBL863523,Inhibitory activity against MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccccc2)cc1,,,CHEMBL1148611,J Med Chem,2006,"{'bei': '20.63', 'le': '0.38', 'lle': '2.55', 'sei': '11.62'}",CHEMBL202875,,CHEMBL202875,6.32,0,http://www.openphacts.org/units/Nanomolar,418685,=,1,1,=,,IC50,nM,,480.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,0.48
,,1673424,[],CHEMBL863523,Inhibitory activity against MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(CC(=O)O)C(=O)c1ccc(C#CCOCc2ccccc2)cc1,,,CHEMBL1148611,J Med Chem,2006,"{'bei': '14.62', 'le': '0.27', 'lle': '1.18', 'sei': '8.05'}",CHEMBL203139,,CHEMBL203139,5.12,0,http://www.openphacts.org/units/Nanomolar,418684,=,1,1,=,,IC50,nM,,7560.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,7.56
,,1673425,[],CHEMBL863523,Inhibitory activity against MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CCC(=O)c1ccc(C#CCOCc2ccccc2)cc1,,,CHEMBL1148611,J Med Chem,2006,"{'bei': '14.24', 'le': '0.26', 'lle': '1.29', 'sei': '7.22'}",CHEMBL199314,,CHEMBL199314,4.59,0,http://www.openphacts.org/units/Nanomolar,418683,=,1,1,=,,IC50,nM,,25740.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,25.74
,,1673426,[],CHEMBL863523,Inhibitory activity against MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCC#Cc1ccc(C(=O)CCC(=O)O)cc1,,,CHEMBL1148611,J Med Chem,2006,"{'bei': '15.60', 'le': '0.29', 'lle': '0.06', 'sei': '9.02'}",CHEMBL373275,,CHEMBL373275,4.90,0,http://www.openphacts.org/units/Nanomolar,418682,=,1,1,=,,IC50,nM,,12480.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,12.48
,,1673631,[],CHEMBL863523,Inhibitory activity against MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CCC(=O)c1ccc(C#CCO)cc1,,,CHEMBL1148611,J Med Chem,2006,"{'bei': '19.84', 'le': '0.37', 'lle': '3.53', 'sei': '6.18'}",CHEMBL203199,,CHEMBL203199,4.61,0,http://www.openphacts.org/units/Nanomolar,418681,=,1,1,=,,IC50,nM,,24690.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,24.69
,,1907823,[],CHEMBL888901,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2ccnc(-c3cc(Br)c(Br)[nH]3)c2[nH]1,,,CHEMBL1145438,Bioorg Med Chem Lett,2007,"{'bei': '15.23', 'le': '0.44', 'lle': '2.38', 'sei': '6.52'}",CHEMBL230806,AGELADINE A,CHEMBL230806,5.44,0,http://www.openphacts.org/units/Nanomolar,644397,=,1,1,=,,IC50,nM,,3660.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,3.66
,,1907824,[],CHEMBL888901,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,Brc1cc(-c2nccc3[nH]cnc23)[nH]c1Br,,,CHEMBL1145438,Bioorg Med Chem Lett,2007,"{'bei': '12.75', 'le': '0.37', 'lle': '0.88', 'sei': '7.60'}",CHEMBL394363,,CHEMBL394363,4.36,0,http://www.openphacts.org/units/Nanomolar,644406,=,1,1,=,,IC50,nM,,43600.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,43.6
,,1907825,[],CHEMBL888901,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1nc2c(-c3cc(Br)c(Br)[nH]3)nccc2[nH]1,,,CHEMBL1145438,Bioorg Med Chem Lett,2007,,CHEMBL230085,,CHEMBL230085,,0,http://www.openphacts.org/units/Nanomolar,644405,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,100.0
,,1907826,[],CHEMBL888901,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1nc2c(-c3cc(Br)c(Br)[nH]3)nccc2n1C,,,CHEMBL1145438,Bioorg Med Chem Lett,2007,,CHEMBL230084,,CHEMBL230084,,0,http://www.openphacts.org/units/Nanomolar,644404,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,100.0
,,1907827,[],CHEMBL888901,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(N)nc2c(-c3cc(Br)c(Br)[nH]3)nccc21,,,CHEMBL1145438,Bioorg Med Chem Lett,2007,"{'bei': '11.44', 'le': '0.32', 'lle': '1.17', 'sei': '5.85'}",CHEMBL394362,,CHEMBL394362,4.25,0,http://www.openphacts.org/units/Nanomolar,644403,=,1,1,=,,IC50,nM,,56900.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,56.9
,,1907828,[],CHEMBL888901,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1nc2c(-c3cc(Br)c(Br)[nH]3)nccc2[nH]1,,,CHEMBL1145438,Bioorg Med Chem Lett,2007,"{'bei': '13.43', 'le': '0.38', 'lle': '1.46', 'sei': '7.18'}",CHEMBL395712,,CHEMBL395712,4.98,0,http://www.openphacts.org/units/Nanomolar,644402,=,1,1,=,,IC50,nM,,10400.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,10.4
,,1907829,[],CHEMBL888901,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(-c2nccc3[nH]c(N)nc23)cc(Br)c1Br,,,CHEMBL1145438,Bioorg Med Chem Lett,2007,,CHEMBL230196,,CHEMBL230196,,0,http://www.openphacts.org/units/Nanomolar,644401,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,100.0
,,1907830,[],CHEMBL888901,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2c(-c3ccc[nH]3)nccc2[nH]1,,,CHEMBL1145438,Bioorg Med Chem Lett,2007,,CHEMBL230194,,CHEMBL230194,,0,http://www.openphacts.org/units/Nanomolar,644400,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,100.0
,,1907831,[],CHEMBL888901,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2c(-c3ccc(Br)[nH]3)nccc2[nH]1,,,CHEMBL1145438,Bioorg Med Chem Lett,2007,,CHEMBL395799,,CHEMBL395799,,0,http://www.openphacts.org/units/Nanomolar,644399,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,100.0
,,1907832,[],CHEMBL888901,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2c(-c3cc(Br)c[nH]3)nccc2[nH]1,,,CHEMBL1145438,Bioorg Med Chem Lett,2007,,CHEMBL231012,,CHEMBL231012,,0,http://www.openphacts.org/units/Nanomolar,644398,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,100.0
,,1908605,[],CHEMBL890224,Inhibition of human recombinant MMP12 after 1 hr,B,,,BAO_0000190,BAO_0000357,single protein format,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1145450,J Med Chem,2007,,CHEMBL12318,CLODRONIC ACID,CHEMBL12318,,0,http://www.openphacts.org/units/Nanomolar,644596,=,1,1,=,,IC50,nM,,121000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,121.0
,,1985200,[],CHEMBL899679,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1ccc2c(c1)NC(=O)C21NN=C(c2ccc(OC)cc2)S1,,,CHEMBL1137466,Bioorg Med Chem Lett,2007,"{'bei': '16.32', 'le': '0.32', 'lle': '2.32', 'sei': '9.20'}",CHEMBL236523,,CHEMBL236523,5.77,0,http://www.openphacts.org/units/Nanomolar,662389,=,1,1,=,,IC50,nM,,1700.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,1.7
,,1985201,[],CHEMBL899679,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C2=NNC3(S2)C(=O)N(c2ccccc2C)c2ccc(C)cc23)cc1,,,CHEMBL1137466,Bioorg Med Chem Lett,2007,,CHEMBL237366,,CHEMBL237366,,0,http://www.openphacts.org/units/Nanomolar,662401,>,1,1,>,,IC50,nM,,22000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,22.0
,,1985202,[],CHEMBL899679,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C2=NNC3(S2)C(=O)N(Cc2ccccc2)c2ccc(C)cc23)cc1,,,CHEMBL1137466,Bioorg Med Chem Lett,2007,,CHEMBL401435,,CHEMBL401435,,0,http://www.openphacts.org/units/Nanomolar,662400,>,1,1,>,,IC50,nM,,22000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,22.0
,,1985203,[],CHEMBL899679,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C2=NNC3(S2)C(=O)N(Cc2ccccc2)c2ccccc23)cc1,,,CHEMBL1137466,Bioorg Med Chem Lett,2007,"{'bei': '13.08', 'le': '0.25', 'lle': '1.16', 'sei': '9.74'}",CHEMBL237149,,CHEMBL237149,5.25,0,http://www.openphacts.org/units/Nanomolar,662399,=,1,1,=,,IC50,nM,,5600.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,5.6
,,2055182,[],CHEMBL924957,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@@H](NC(=O)C(CCc1ccccc1)CP(=O)(O)Cc1ccc(Cc2ccccc2)cc1)C(C)(C)C,,,CHEMBL1140610,Bioorg Med Chem,2007,"{'bei': '14.75', 'le': '0.28', 'lle': '2.52', 'sei': '8.47'}",CHEMBL290377,,CHEMBL290377,8.09,1,http://www.openphacts.org/units/Nanomolar,682373,=,1,1,=,,IC50,nM,,8.128,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,log(1/IC50),,UO_0000065,,8.09
,,2055183,[],CHEMBL924957,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@@H](NC(=O)C(CCc1ccccc1)CP(=O)(O)Cc1ccccc1)C(C)(C)C,,,CHEMBL1140610,Bioorg Med Chem,2007,"{'bei': '15.33', 'le': '0.30', 'lle': '3.05', 'sei': '7.36'}",CHEMBL78233,,CHEMBL78233,7.03,1,http://www.openphacts.org/units/Nanomolar,682377,=,1,1,=,,IC50,nM,,93.33,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,log(1/IC50),,UO_0000065,,7.03
,,2055184,[],CHEMBL924957,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@@H](NC(=O)C(CCc1ccc(Cl)cc1)CP(=O)(O)Cc1ccc(Cc2ccccc2OC)cc1)C(C)(C)C,,,CHEMBL1140610,Bioorg Med Chem,2007,"{'bei': '13.54', 'le': '0.27', 'lle': '2.06', 'sei': '7.93'}",CHEMBL308277,,CHEMBL308277,8.30,1,http://www.openphacts.org/units/Nanomolar,682376,=,1,1,=,,IC50,nM,,5.012,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,log(1/IC50),,UO_0000065,,8.3
,,2055185,[],CHEMBL924957,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@@H](NC(=O)C(CCc1ccccc1)CP(=O)(O)Cc1ccc(Cc2ccccc2OC)cc1)C(C)(C)C,,,CHEMBL1140610,Bioorg Med Chem,2007,"{'bei': '14.52', 'le': '0.28', 'lle': '2.82', 'sei': '8.02'}",CHEMBL77995,,CHEMBL77995,8.40,1,http://www.openphacts.org/units/Nanomolar,682375,=,1,1,=,,IC50,nM,,3.981,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,log(1/IC50),,UO_0000065,,8.4
,,2055186,[],CHEMBL924957,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@@H](NC(=O)C(CCc1ccc(Cl)cc1)CP(=O)(O)Cc1ccc(Cc2ccccc2)cc1)C(C)(C)C,,,CHEMBL1140610,Bioorg Med Chem,2007,"{'bei': '15.04', 'le': '0.30', 'lle': '2.54', 'sei': '9.18'}",CHEMBL77163,,CHEMBL77163,8.77,1,http://www.openphacts.org/units/Nanomolar,682374,=,1,1,=,,IC50,nM,,1.698,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,log(1/IC50),,UO_0000065,,8.77
,,2062880,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)OC(=O)c1cccc(=O)[nH]1,,,CHEMBL1141363,Bioorg Med Chem Lett,2007,"{'bei': '23.04', 'le': '0.44', 'lle': '3.23', 'sei': '7.06'}",CHEMBL445939,,CHEMBL445939,4.17,0,http://www.openphacts.org/units/Nanomolar,684782,=,1,1,=,,IC50,nM,,67000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,67.0
,,2063110,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,C(=C/c1ccccc1)\Cn1nnc(Cc2cccnc2)n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141363,Bioorg Med Chem Lett,2007,,CHEMBL428762,,CHEMBL428762,,0,http://www.openphacts.org/units/Nanomolar,684860,>,1,1,>,,IC50,nM,,150000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,150.0
,,2063111,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(CCCn2nnc(Cc3cccnc3)n2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141363,Bioorg Med Chem Lett,2007,,CHEMBL400358,,CHEMBL400358,,0,http://www.openphacts.org/units/Nanomolar,684859,>,1,1,>,,IC50,nM,,150000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,150.0
,,2063112,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(CCn2nnc(Cc3cccnc3)n2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141363,Bioorg Med Chem Lett,2007,,CHEMBL251465,,CHEMBL251465,,0,http://www.openphacts.org/units/Nanomolar,684858,>,1,1,>,,IC50,nM,,150000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,150.0
,,2063113,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,c1cncc(Cc2nn[nH]n2)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141363,Bioorg Med Chem Lett,2007,,CHEMBL399998,,CHEMBL399998,,0,http://www.openphacts.org/units/Nanomolar,684856,>,1,1,>,,IC50,nM,,150000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,150.0
,,2063114,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,C(=C/c1ccccc1)\Cn1cc(C2=NCCO2)nn1,,,CHEMBL1141363,Bioorg Med Chem Lett,2007,"{'bei': '16.57', 'le': '0.30', 'lle': '2.44', 'sei': '8.06'}",CHEMBL249249,,CHEMBL249249,4.21,0,http://www.openphacts.org/units/Nanomolar,684855,=,1,1,=,,IC50,nM,,61000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,61.0
,,2063115,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(CCCn2cc(C3=NCCO3)nn2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141363,Bioorg Med Chem Lett,2007,,CHEMBL249863,,CHEMBL249863,,0,http://www.openphacts.org/units/Nanomolar,684854,>,1,1,>,,IC50,nM,,150000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,150.0
,,2063116,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(CCn2cc(C3=NCCO3)nn2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141363,Bioorg Med Chem Lett,2007,,CHEMBL400851,,CHEMBL400851,,0,http://www.openphacts.org/units/Nanomolar,684853,>,1,1,>,,IC50,nM,,150000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,150.0
,,2063117,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(Cn2cc(C3=NCCO3)nn2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141363,Bioorg Med Chem Lett,2007,,CHEMBL249862,,CHEMBL249862,,0,http://www.openphacts.org/units/Nanomolar,684852,>,1,1,>,,IC50,nM,,150000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,150.0
,,2063118,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCn1cc(C2=NCCO2)nn1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141363,Bioorg Med Chem Lett,2007,,CHEMBL249861,,CHEMBL249861,,0,http://www.openphacts.org/units/Nanomolar,684850,>,1,1,>,,IC50,nM,,150000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,150.0
,,2063119,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,C1=C(n2cc(C3=NCCO3)nn2)CCCC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141363,Bioorg Med Chem Lett,2007,,CHEMBL249860,,CHEMBL249860,,0,http://www.openphacts.org/units/Nanomolar,684849,>,1,1,>,,IC50,nM,,150000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,150.0
,,2063120,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCOC(=O)c1cccc(S)n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141363,Bioorg Med Chem Lett,2007,,CHEMBL249859,,CHEMBL249859,,0,http://www.openphacts.org/units/Nanomolar,684848,=,1,1,=,,IC50,nM,,105000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,105.0
,,2063121,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Oc1ccsc1)c1cccc(S)n1,,,CHEMBL1141363,Bioorg Med Chem Lett,2007,"{'bei': '16.99', 'le': '0.37', 'lle': '1.38', 'sei': '10.29'}",CHEMBL399999,,CHEMBL399999,4.03,0,http://www.openphacts.org/units/Nanomolar,684847,=,1,1,=,,IC50,nM,,93000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,93.0
,,2063122,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(OCc1ccc(Oc2ccccc2)cc1)c1cccc(S)n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1141363,Bioorg Med Chem Lett,2007,,CHEMBL250070,,CHEMBL250070,,0,http://www.openphacts.org/units/Nanomolar,684846,=,1,1,=,,IC50,nM,,109000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,109.0
,,2063123,[],CHEMBL943099,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(OCc1cccc(Oc2ccccc2)c1)c1cccc(S)n1,,,CHEMBL1141363,Bioorg Med Chem Lett,2007,"{'bei': '12.30', 'le': '0.24', 'lle': '-0.37', 'sei': '8.57'}",CHEMBL250069,,CHEMBL250069,4.15,0,http://www.openphacts.org/units/Nanomolar,684845,=,1,1,=,,IC50,nM,,71000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,71.0
